symbol,cik,company_name,exchange,event_type,event_date,label_quality,source_url,cik_source,acquirer,acquirer_name
PCH,0001338749,Potlatchdeltic Corp,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RYN,Rayonier Inc
CADE,0001299939,Cadence Bank,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HBAN,Huntington Bancshares Inc
FSFG,0001435508,First Savings Financial Group Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FRME,First Merchants Corp
CMA,0000028412,Comerica Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FITB,Fifth Third Bancorp
CIVI,0001509589,Civitas Resources Inc,,ACQUISITION,2026-01-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SM,Sm Energy Co.
JAMF,0001721947,Jamf Holding Corp,,ACQUISITION,2026-01-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Francisco Partners Management Lp
SHCO,0001846510,Soho House & Co Inc,,ACQUISITION,2026-01-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Tyler Morse
RPTX,0001808158,Repare Therapeutics Inc,,ACQUISITION,2026-01-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Xenotherapeutics Corp
VSTA,0001792829,Vasta Platform Ltd.,,ACQUISITION,2026-01-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,COGNY,Cogna Educacao SA
PLYM,0001515816,Plymouth Industrial Reit Inc,,ACQUISITION,2026-01-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Ares Alternative Credit Fund
GES,0000912463,Guess Inc,,ACQUISITION,2026-01-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Marciano Paul
ATXS,0001454789,Astria Therapeutics Inc,,ACQUISITION,2026-01-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BCRX,Biocryst Pharmaceuticals Inc
TRUE,0001327318,Truecar Inc,,ACQUISITION,2026-01-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Fair Holdings Inc
FYBR,0000020520,Frontier Communications Parent Inc,,ACQUISITION,2026-01-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,VZ,Verizon Communications Inc
GIFI,0001031623,Gulf Island Fabrication Inc,,ACQUISITION,2026-01-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,IESC,Ies Holdings Inc
DENN,0000852772,Denny's Corp,,ACQUISITION,2026-01-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Yadav Enterprises Inc
SMLR,0001554859,Semler Scientific Inc,,ACQUISITION,2026-01-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ASST,Strive Inc
HOUS,0001398987,Anywhere Real Estate Inc,,ACQUISITION,2026-01-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,COMP,Compass Inc
CIO,0001593222,City Office Reit Inc,,ACQUISITION,2026-01-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Elliott Investment Management Lp
CVAC,0001809122,Curevac Nv,,ACQUISITION,2026-01-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BNTX,Biontech Se
CDTX,0001610618,Cidara Therapeutics Inc,,ACQUISITION,2026-01-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRK,Merck & Co Inc
MRSN,0001442836,Mersana Therapeutics Inc,,ACQUISITION,2026-01-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,DAWN,Day One Biopharmaceuticals Inc
PBBK,0001849670,Pb Bankshares Inc,,ACQUISITION,2026-01-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NWFL,Norwood Financial Corp
SNV,0000018349,Synovus Financial Corp,,ACQUISITION,2025-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,PNFP,Pinnacle Financial Partners Inc
BFIN,0001303942,Bankfinancial Corp,,ACQUISITION,2025-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FFBC,First Financial Bancorp
WOW,0001701051,Wideopenwest Inc,,ACQUISITION,2025-12-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Digitalbridge Investments LLC
MRUS,0001651311,Merus Nv,,ACQUISITION,2025-12-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GMAB,Genmab A
IAS,0001842718,Integral Ad Science Holding Corp,,ACQUISITION,2025-12-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Novacap
ZK,0001954042,Zeekr Intelligent Technology Holding Ltd.,,ACQUISITION,2025-12-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,GELYY,Geely Automobile Holdings Limited
PGRE,0001605607,Paramount Group Inc,,ACQUISITION,2025-12-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,RITM,Rithm Capital Corp
BRY,0001705873,Berry Corp (bry),,ACQUISITION,2025-12-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,CRC,California Resources Corp
SPNS,0000885740,Sapiens International Corp N V,,ACQUISITION,2025-12-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Advent International LLC
EVOK,0001403708,Evoke Pharma Inc,,ACQUISITION,2025-12-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Qol Medical LLC
BEDU,0001696355,Bright Scholar Education Holdings Ltd.,,ACQUISITION,2025-12-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Excellence Education Investment Ltd.
ALE,0000066756,Allete Inc,,ACQUISITION,2025-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Global Infrastructure Partners
SOL,0001417892,Emeren Group Ltd.,,ACQUISITION,2025-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Shurya Vitra Ltd.
VTLE,0001528129,Vital Energy Inc,,ACQUISITION,2025-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CRGY,Crescent Energy Co.
ODP,0000800240,Odp Corp,,ACQUISITION,2025-12-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Atlas Holdings
K,0000055067,Kellanova,,ACQUISITION,2025-12-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Mars Inc
SCS,0001050825,Steelcase Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HNI,Hni Corp
ADVM,0001501756,Adverum Biotechnologies Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,LLY,Eli Lilly & Co.
HSII,0001066605,Heidrick & Struggles International Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Advent International LLC
AKRO,0001744659,Akero Therapeutics Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NVO,Novo Nordisk A S
PRO,0001392972,Pros Holdings Inc,,ACQUISITION,2025-12-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Thoma Bravo Ugp LLC
SPR,0001364885,Spirit Aerosystems Holdings Inc,,ACQUISITION,2025-12-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,BA,Boeing Co.
MURA,0001971543,Mural Oncology PLC,,ACQUISITION,2025-12-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,XOMA,Xoma Royalty Corp
HBI,0001359841,Hanesbrands Inc,,ACQUISITION,2025-11-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,GIL,Gildan Activewear Inc
GHLD,0001821160,Guild Holdings Co.,,ACQUISITION,2025-11-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Bayview Asset Management LLC
IPG,0000051644,Interpublic Group Of Companies Inc,,ACQUISITION,2025-11-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,OMC,Omnicom Group Inc
VRNT,0001166388,Verint Systems Inc,,ACQUISITION,2025-11-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Calabrio Inc
PINC,0001577916,Premier Inc,,ACQUISITION,2025-11-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Patient Square Capital LLC
VMEO,0001837686,Vimeo Inc,,ACQUISITION,2025-11-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BSP,Bending Spoons SpA
LVTX,0001840748,Lava Therapeutics Nv,,ACQUISITION,2025-11-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,XOMA,Xoma Royalty Corp
OCFT,0001780531,Oneconnect Financial Technology Co Ltd.,,ACQUISITION,2025-11-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Bo Yu Ltd.
SRDX,0000924717,Surmodics Inc,,ACQUISITION,2025-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Gtcr LLC
INFA,0001868778,Informatica Inc,,ACQUISITION,2025-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CRM,Salesforce Inc
PVBC,0001635840,Provident Bancorp Inc,,ACQUISITION,2025-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NBBK,Nb Bancorp Inc
MTSR,0002040807,Metsera Inc,,ACQUISITION,2025-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,PFE,Pfizer Inc
EMX,0001285786,Emx Royalty Corp,,ACQUISITION,2025-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,ELE,Elemental Royalty Corp
MRC,0001439095,Mrc Global Inc,,ACQUISITION,2025-11-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,DNOW,Dnow Inc
CFSB,0001879103,Cfsb Bancorp Inc,,ACQUISITION,2025-11-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hometown Financial Group Inc
TIXT,0001825155,Telus International (cda) Inc,,ACQUISITION,2025-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,TU,Telus Corp
HONE,0001769617,Harborone Bancorp Inc,,ACQUISITION,2025-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,EBC,Eastern Bankshares Inc
CCRD,0000320340,Corecard Corp,,ACQUISITION,2025-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,EEFT,Euronet Worldwide Inc
ETNB,0001785173,89bio Inc,,ACQUISITION,2025-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RHHBY,Roche Holding Ltd.
TRML,0001827506,Tourmaline Bio Inc,,ACQUISITION,2025-10-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,NVS,Novartis Ag
MLNK,0001834494,Meridianlink Inc,,ACQUISITION,2025-10-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Centerbridge Partners Lp
PBPB,0001195734,Potbelly Corp,,ACQUISITION,2025-10-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Racetrac Inc
PHLT,0001550695,Performant Healthcare Inc,,ACQUISITION,2025-10-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Machinify
SAND,0001434614,Sandstorm Gold Ltd.,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,RGLD,Royal Gold Inc
ZIMV,0001876588,Zimvie Inc,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Archimed
VBTX,0001501570,Veritex Holdings Inc,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HBAN,Huntington Bancshares Inc
WNS,0001356570,Wns (holdings) Ltd.,,ACQUISITION,2025-10-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CGEMY,Cap Gemini SA
AVDX,0001858257,Avidxchange Holdings Inc,,ACQUISITION,2025-10-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Tpg Capital Lp
ARIS,0001964504,Aris Water Solutions Inc,NYSE,ACQUISITION,2025-10-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,sec_company_tickers_exchange,WES,Western Midstream Partners Lp
MTAL,0002107724,Mac Copper Ltd.,NYSE,ACQUISITION,2025-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,sec_company_tickers_exchange,HMY,Harmony Gold Mining Co Ltd.
EPIX,0001633932,Essa Pharma Inc,,ACQUISITION,2025-10-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Xenotherapeutics Corp
VRNA,0001657312,Verona Pharma PLC,,ACQUISITION,2025-10-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRK,Merck & Co Inc
SCPH,0001604950,Scpharmaceuticals Inc,,ACQUISITION,2025-10-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MNKD,Mannkind Corp
MGRM,0001769759,Monogram Technologies Inc,,ACQUISITION,2025-10-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ZBH,Zimmer Biomet Holdings Inc
COOP,0000933136,Mr Cooper Group Inc,,ACQUISITION,2025-10-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RKT,Rocket Companies Inc
TTNP,0000910267,Titan Pharmaceuticals Inc,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BTTC,Black Titan Corp
NEUE,0001671284,Neuehealth Inc,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,New Enterprise Associates
BGFV,0001156388,Big 5 Sporting Goods Corp,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Worldwide Golf Group LLC
GNTY,0001058867,Guaranty Bancshares Inc,,ACQUISITION,2025-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GBCI,Glacier Bancorp Inc
KLG,0001959348,Wk Kellogg Co.,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Ferrero Group
THTX,0001512717,Theratechnologies Inc,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Future Pak LLC
DALN,0001413898,Dallasnews Corp,,ACQUISITION,2025-09-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hearst Communications Inc
BRFS,0001122491,Brf SA,,ACQUISITION,2025-09-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRRTY,Marfrig Global Foods SA
SPTN,0000877422,Spartannash Co.,,ACQUISITION,2025-09-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,C&s Wholesale Grocers Inc
IBTX,0000764038,Independent Bank Group Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,SSB,Southstate Bank Corp
MNTX,0001302028,Manitex International Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Tadano Ltd.
NAPA,0001835256,Duckhorn Portfolio Inc,,ACQUISITION,2024-12-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Marlee Buyer Inc
AGR,0001634997,Avangrid Inc,,ACQUISITION,2024-12-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,IBDRY,Iberdrola SA
CTLT,0001596783,Catalent Inc,,ACQUISITION,2024-12-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,NVO,Novo Nordisk A S
PGRU,0001873331,Propertyguru Group Ltd.,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Eqt Private Equity Co LLC
AY,0001601072,Atlantica Sustainable Infrastructure PLC,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Energy Capital Partners Management Lp
VZIO,0001835591,Vizio Holding Corp,,ACQUISITION,2024-12-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WMT,Walmart Inc
LBPH,0001832168,Longboard Pharmaceuticals Inc,,ACQUISITION,2024-11-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,HLUKF,H Lundbeck A S
ENV,0001337619,Envestnet Inc,,ACQUISITION,2024-11-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital Partners LLC
HAYN,0000858655,Haynes International Inc,,ACQUISITION,2024-11-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ANIOY,Acerinox SA
RCM,0001910851,R1 Rcm Inc,,ACQUISITION,2024-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Towerbrook Capital Partners LLC
NVEI,0001765159,Nuvei Corp,,ACQUISITION,2024-11-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Advent International LLC
AXNX,0001603756,Axonics Inc,,ACQUISITION,2024-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,BSX,Boston Scientific Corp
INST,0001841804,Instructure Holdings Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,KKR,Kkr & Co Inc
TWKS,0001866550,Thoughtworks Holding Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Apax Partners LLC
SRCL,0000861878,Stericycle Inc,,ACQUISITION,2024-11-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WM,Waste Management Inc
GVP,0000944480,Gse Systems Inc,,ACQUISITION,2024-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pelican Energy Partners Lp
GRDI,0000827876,Griid Infrastructure Inc,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,CLSK,Cleanspark Inc
STER,0001210677,Sterling Check Corp,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FA,First Advantage Corp
LLAP,0000936468,Terran Orbital Corp,,ACQUISITION,2024-10-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,LMT,Lockheed Martin Corp
PETQ,0001668673,Petiq Inc,,ACQUISITION,2024-10-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bansk Group
SHCR,0001816233,Sharecare Inc,,ACQUISITION,2024-10-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Altaris Capital Lp
SQSP,0001496963,Squarespace Inc,,ACQUISITION,2024-10-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Permira Holdings Ltd.
CHUY,0001524931,Chuy's Holdings Inc,,ACQUISITION,2024-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,DRI,Darden Restaurants Inc
HMNF,0000903419,Hmn Financial Inc,,ACQUISITION,2024-10-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALRS,Alerus Financial Corp
VGR,0000059440,Vector Group Ltd.,,ACQUISITION,2024-10-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Jt Group
PRFT,0001085869,Perficient Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bpea Private Equity Fund Viii Co-investment Lp
AUGX,0001769804,Augmedix Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Commure Inc
PWSC,0001835681,Powerschool Holdings Inc,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital
SWN,0000895126,Southwestern Energy Co.,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,EXE,Expand Energy Corp
SGE,0001591890,Strong Global Entertainment Inc,,ACQUISITION,2024-09-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FGNX,Fg Nexus Inc
DOMA,0001722438,Doma Holdings Inc,,ACQUISITION,2024-09-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Title Resources Group
GTHX,0001560241,G1 Therapeutics Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pharmacosmos A
HA,0000766421,Hawaiian Holdings Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALK,Alaska Air Group Inc
SILK,0001397702,Silk Road Medical Inc,,ACQUISITION,2024-09-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,BSX,Boston Scientific Corp
ALIM,0001023024,Alimera Sciences Inc,,ACQUISITION,2024-09-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ANIP,Ani Pharmaceuticals Inc
DO,0001895262,Diamond Offshore Drilling Inc,,ACQUISITION,2024-09-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,NE,Noble Corp PLC
MRDB,0001929589,Mariadb PLC,,ACQUISITION,2024-08-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Meridian Bidco LLC
